RegionID,RegionName,State,name,Geography,Metro,StateCodeFIPS,MunicipalCodeFIPS,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12
1799,Jackson County,KS,Kansas,"Jackson County, Kansas",Topeka,20,85,1690,92900,93000,93200,93300,93400,93700,93900,94100,94400,94800,95200,95500,95900,96300,96800,97300,97800,98300,98800,99400,100000,100600,101300,101900,102600,103300,104000,104700,105400,106000,106500,107100,107700,108300,108800,109300,109800,110200,110600,111000,111400,111700,112100,112400,112700,113100,113500,113800,114200,114500,114900,115200,115600,115900,116200,116400,116700,117000,117300,117600,117900,118300,118600,118900,119200,119500,119900,120100,120400,120700,121100,121600,122000,122500,123000,123400,123900,124400,124900,125400,126000,126400,126700,127000,127300,127600,127900,128400,128900,129400,129800,130000,130000,130100,130200,130600,131300,132300,133400,134500,135600,136800,138200,139900,141700,143500,144900,145800,146400,146500,146300,146100,145800,145600,145300,145200,145200,145300,145500,145900,146300,146700,147000,147400,147800,148400,149000,149500,149900,150300,150700,151100,151500,151900,152300,152600,152900,153100,153200,153200,153300,153400,153700,153900,154100,154000,153400,151900,149400,146600,143600,140700,137700,134800,131900,129100,126300,123300,120600,118900,118200,117900,117600,117300,117100,116800,116600,116600,116800,117100,117500,117400,116900,116500,116400,116200,115900,115900,115800,115500,115200,115300,115500,115600,115700,116000,116200,116200,115900,115700,115500,115500,115800,115800,115900,115800,115600,115100,114900,115100,115700,116400,116800,116700,116200,116000,116600,117400,117900,118300,118600,119300,120000,120500,120900,121600,122400,123300,124000,124900,126700,128600,129700,130400,131300,132300,133500,134500,135600,136700,137700,138600,139800,141400,143300,144900,146300,147600,148800,150000,151100,151900,152700,153200,153700,153900,153900,153800,153700,153900,155100,157100,159000,160400,161400,162000,162300,162300,162500,162600,162900,163700,164400,164800,165700,166700,167500,168700,169600,170700,172600,174700,175800
1984,Pulaski County,IN,Indiana,"Pulaski County, Indiana",,18,131,1691,69700,70000,70400,70700,71000,71400,71700,72100,72500,73100,73500,74000,74500,75000,75400,75900,76300,76700,77000,77400,77800,78300,78800,79200,79600,80100,80500,80900,81200,81500,81700,82000,82300,82700,83100,83500,83900,84300,84700,85100,85400,85800,86100,86400,86800,87200,87600,88000,88500,89000,89400,89700,90100,90400,90700,91100,91500,92000,92600,93300,94000,94800,95500,96200,96800,97500,98000,98500,99000,99500,100100,100700,101300,101900,102300,102600,102700,102800,102900,102800,102600,102500,102700,102900,103400,104100,104800,105500,106000,106400,106700,106900,107000,107200,107400,107800,108400,109200,109800,110400,110900,111400,112100,112800,113600,114000,113700,112400,110300,108200,106600,105800,105500,105600,105700,105900,106000,106200,106400,106800,107200,107400,107500,107500,107400,107500,107600,107700,108000,108400,109000,109600,110200,110600,110800,110800,110800,110700,110700,110600,110600,110500,110500,110600,110600,110500,109900,109400,109100,108800,108400,108100,107700,107500,107200,106900,106700,106500,106300,106000,105800,105500,105000,104400,104000,103700,103600,103000,101900,101700,102400,103200,103600,103600,104300,105300,105500,105300,105100,104700,104600,104700,104600,104400,103900,103300,102700,102000,101700,101400,101100,101700,102800,103600,104200,104400,104400,105200,105900,105800,106000,106700,107000,107200,107100,106700,106000,106100,106600,106500,106400,106900,106900,106500,106600,107200,107700,108200,108400,108400,108300,108300,108200,107900,107700,107800,108100,108300,108100,108000,108100,108100,108100,108400,108400,108900,110400,111600,111900,112300,112700,112800,113000,113400,113500,113500,114100,114700,114900,115100,115800,116500,117200,117200,117600,118700,119700,120300,121200,122200,123300,124200,125300,126400,128200,130500,132000,132900,134900,137100,137900,138100,138500
1724,Glacier County,MT,Montana,"Glacier County, Montana",,30,35,1692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161900,162300,163000,163600,164200,164400,164900,165100,164600,163800,163700,164000,164100,163600,163400,163500,163400,163400,163600,163900,164600,164900,164800,164800,164900,165300,165900,166100,165700,165700,166000,165900,165500,165300,165000,164800,165100,166400,167500,167900,168900,170000,170100,170100,170900,171400,171600,172000,171800,172200,172600,172800,173500,174400,174900,175000,175400,177000,179600,181200,181500,181100,180600,180800,181200,182800,185200,187500,188200,188900,189800,191500,193500,194900,196200,197700,198800,199800,201800,203000,203400,203400,203600,203400,203700,204400,205000,206200,206500,203800,200200,199300,200900,202900,203500,203700,204000,203900,203800,203600,203700,204100,204400,204500,204500,204100
368,Allen County,KS,Kansas,"Allen County, Kansas",,20,1,1693,66300,66300,66400,66400,66500,66700,66900,67200,67600,68100,68700,69400,70200,71000,71800,72600,73400,74200,75000,75800,76500,77300,78000,78600,79200,79600,80000,80200,80300,80400,80300,80300,80200,80100,80100,80000,79900,79700,79500,79200,78900,78600,78300,77900,77600,77500,77500,77400,77500,77600,77900,78100,78400,78700,79100,79500,80000,80500,81200,81800,82500,83100,83600,84000,84400,84700,84900,85100,85300,85600,85900,86200,86500,86700,86900,87100,87200,87300,87300,87300,87400,87300,87100,86900,86900,87200,87900,88600,89300,89700,90000,90000,89700,89500,89200,89200,89300,89500,90000,90500,91200,91900,92700,93600,94500,95400,96200,96800,97200,97400,97400,97400,97500,97700,97800,97800,97700,97500,97400,97600,97900,98300,98600,98800,98700,98400,98300,98500,98800,99200,99300,99000,98200,96900,95200,93600,92200,91300,91100,91300,91800,92100,92300,92300,91900,91300,90700,90500,90700,90800,90800,90700,90700,90700,90700,90800,91000,91200,91500,92000,92300,92300,92200,92100,91800,91500,91600,91800,92500,93500,94000,94100,94200,94300,94400,93900,93100,92800,93000,93300,93500,93800,94200,94500,95100,95900,96300,96500,96500,96500,96100,95700,95600,95900,96200,96300,96300,96200,96300,96900,98100,98700,98600,98500,98300,98100,98200,98100,98100,98300,98400,98200,98100,98100,98400,98700,98900,99000,99500,100100,100200,100000,100200,100700,101200,101500,101900,102300,102700,102700,102700,102900,103000,103000,103200,103700,104200,104700,105300,106000,106700,107300,107800,108300,108400,108600,108800,109000,109000,109300,109900,110800,111300,111800,112200,113000,113800,114400,114900,115200,115200,115200,115400,115200,115200,115400,115500,116000,117400,118600,118300,117600,117500
2044,Stewart County,TN,Tennessee,"Stewart County, Tennessee",,47,161,1694,68300,68600,68900,69200,69500,69800,70200,70500,71000,71500,72200,72700,73300,73900,74500,75000,75500,76000,76400,76900,77500,78300,79100,79800,80700,81500,82200,82900,83600,84100,84500,84800,85100,85400,85600,85800,86000,86100,86200,86200,86300,86300,86300,86500,86900,87400,88100,88900,89900,91100,92500,93900,95400,96900,98500,100000,101500,102900,104200,105400,106300,106900,107300,107400,107200,106900,106400,106000,105500,105100,105000,104900,104800,104700,104600,104500,104400,104200,104100,104200,104600,104800,104700,104600,104500,104500,104700,105100,105900,107200,108900,110700,112500,114000,115400,116800,118200,119500,120800,121900,123000,124200,125200,126200,127200,128200,129200,130200,131200,132100,133200,134500,135800,136800,137700,138300,138800,139300,139800,140400,141100,142200,143400,144900,146500,148000,149300,150500,151800,153000,154400,155900,157300,158600,159400,160000,160500,160900,161100,161400,161700,161800,161700,161400,160900,160200,159500,158900,158800,158800,158800,159000,159400,159800,160000,160400,160600,160800,160500,159700,158700,157900,157200,156700,156500,156400,156400,156200,156400,156600,157200,158200,159100,159900,160900,161400,161300,161500,161900,162100,162300,163000,163900,164600,164600,163900,162900,161900,160800,159800,158900,158100,157300,157100,157200,157200,157300,157900,158800,159900,161100,162200,163100,164400,165100,165300,165000,165000,164800,164500,164000,163300,162600,162100,161800,161600,161500,161100,161000,161200,161700,162600,163900,164800,165600,166400,167400,168200,169100,170000,170700,171200,171300,170800,170100,170000,170100,170300,170400,171200,172000,172400,172600,173200,174000,175000,176300,178000,179800,181600,183300,185100,187000,188800,190100,190500,190700,190800,191400,193200,195100,196100,197000,198000,198300,198700,199200,200500,203400,206300,207100,206900,207300
3098,Koochiching County,MN,Minnesota,"Koochiching County, Minnesota",,27,71,1695,72000,72200,72400,72500,72400,72200,71900,71400,70900,70400,69700,69000,68300,67700,67200,67000,66800,66800,67000,67300,67800,68400,69000,69500,70100,70800,71500,72300,73200,74100,75100,76100,77200,78400,79500,80400,81300,82100,82900,83700,84500,85200,85800,86500,87400,88300,89000,89600,90300,90900,91400,92000,92600,93100,93600,94100,94700,95100,95500,95800,96100,96400,96700,97100,97400,97600,97800,97900,97900,97700,97200,96400,95400,94300,92900,91500,90100,88600,87200,85600,84300,84100,84500,84900,85500,86200,87200,88100,88900,90000,91300,93100,95200,97500,99800,102300,105100,108100,111300,114600,118100,121500,124800,127600,130000,131900,133600,135500,137300,139100,140500,141600,142400,142900,142700,142000,140300,138000,135400,132600,129600,126900,124500,122600,121200,120400,120100,120300,120900,121600,122400,123300,123900,124200,124200,124300,124600,125100,126100,127300,128300,129100,129800,130500,131200,131600,131800,131800,131700,131400,131100,131100,131100,131300,131500,131700,131700,131700,131300,130600,129800,129000,128300,127900,127700,127600,127700,127600,128300,129700,131200,131800,132100,132700,133100,132300,131200,130700,130300,129600,128900,128300,129000,131500,134200,136700,139100,141500,144000,146300,147900,149600,151000,151600,151500,150800,149700,148400,146600,144900,143300,141400,139700,138100,136600,135700,135200,134500,134000,133700,133800,134400,135300,136400,137800,139200,140200,140800,141200,142100,143000,143400,143300,143100,142600,142400,142600,142900,143200,143400,143700,143800,144000,144600,145800,146900,148400,149600,150600,151900,153400,154900,156200,157200,157500,157000,156800,157400,157400,157800,159500,161300,162200,162700,163800,165200,166500,168200,169600,170100,170400,170700,170600,170800,172400,174800,175500,175300,175800,176000,176500,178600,180700
1913,Madison County,VA,Virginia,"Madison County, Virginia",,51,113,1696,140000,140100,140200,140200,140200,140100,140000,139900,139800,139900,139900,139700,139400,139100,138700,138200,137600,137000,136200,135400,134700,134200,133600,133100,132700,132500,132400,132300,132300,132300,132400,132600,132900,133400,133800,134300,134800,135400,136000,136500,137000,137500,138000,138600,139400,140300,141400,142500,143800,145100,146500,147900,149300,150600,151700,152900,154000,155200,156300,157500,158800,160000,161100,162200,163200,164100,165000,165900,166800,167800,169000,170200,171600,173000,174400,175600,176700,177700,178700,179500,180500,181900,183800,186000,188500,191000,193700,196600,200000,204000,208300,212800,217200,221500,225800,230400,235000,239700,244500,249500,254900,260900,267500,275100,283600,291900,298700,303800,308200,313000,319100,326000,333200,340000,346500,352800,358700,364400,370100,375700,380600,384100,386300,386600,385400,383200,380200,376600,372400,368400,364900,361700,358700,356300,354600,353700,353200,353000,353200,353600,353800,353600,353100,351900,349500,346400,342900,338600,333800,328700,323700,318800,314000,309500,305300,300800,295800,290600,286300,283800,282800,282700,283200,284100,285100,285800,285800,287300,291300,294400,295000,294600,292900,290300,286800,282200,277000,272200,267400,263200,259800,258000,257200,256400,255400,255200,255400,255500,255800,256800,257700,257700,257600,258800,260700,262300,263500,264200,264700,265500,266500,267300,268300,269500,270000,269600,268800,267800,266900,266600,266200,265700,265900,266000,266200,266700,267400,267200,267000,267700,268500,268100,268500,270800,273400,274900,277000,278800,279300,279200,278900,278000,276900,276300,276500,276400,275600,275400,275800,276000,275900,275800,275400,275200,275300,275200,274900,274700,274500,274500,275100,275800,276300,277600,279500,281800,283700,286300,287600,286800,286400,287600,288900,290700,292900,294900,296000,297300,300400,303900,306100,307500,308700
475,Desha County,AR,Arkansas,"Desha County, Arkansas",,5,41,1697,56900,56800,56800,56700,56700,56600,56500,56400,56300,56200,56100,56000,55800,55600,55300,55100,54800,54500,54200,53900,53600,53300,52900,52600,52300,52100,51800,51700,51500,51400,51400,51400,51500,51700,51800,52000,52100,52200,52300,52300,52400,52300,52200,52200,52100,52100,52000,51900,51800,51800,51800,51800,51900,52000,52200,52500,52800,53100,53500,53800,54200,54600,55000,55400,55700,56100,56500,56900,57300,57700,58100,58400,58700,59100,59400,59700,59900,60300,60600,60800,61200,61800,62700,63500,64300,65100,65900,66900,67800,68800,69800,70800,71600,72200,72700,73200,73800,74600,75600,76700,78000,79300,80500,81700,82900,84100,85200,86200,87000,87500,87800,87800,87700,87500,87400,87300,87200,87000,86800,86800,86700,86700,86800,87000,87300,87600,88000,88500,89200,90000,90900,91700,92500,93300,93900,94400,94800,95100,95200,95200,95100,94900,94600,94400,94000,93700,93300,92700,92000,91300,90600,90000,89300,88700,88000,87300,86400,85600,84900,84400,84200,84100,84200,84500,84800,84900,84900,85400,86300,86700,86800,87600,87900,88000,88300,88400,88300,88600,88900,88900,88800,88800,88700,88100,87300,86300,85500,84700,84000,83100,82500,82200,82100,82600,83400,84700,86900,89400,91800,94300,97200,99700,101900,103900,105500,106600,107200,107000,106400,105400,103800,101700,100100,99100,98100,96800,95400,94400,94000,94400,95200,96100,97300,98800,100300,101200,101900,102900,104100,104900,104900,104100,102900,101600,99600,97100,94600,92300,90000,87800,85700,83800,82500,81500,79800,78100,77400,77300,77000,77000,77100,77300,77800,78700,79800,81100,82800,84500,86200,88400,91100,94200,97900,102100,104700,106000,106800,107600,108700,110300,111600,112300,112800
2160,Caldwell County,KY,Kentucky,"Caldwell County, Kentucky",,21,33,1698,63600,63800,64000,64200,64400,64600,64800,65000,65200,65300,65500,65600,65700,65800,66000,66100,66300,66400,66500,66600,66600,66700,66700,66800,66900,67000,67200,67500,67800,68000,68300,68600,68800,69000,69200,69400,69700,70000,70300,70700,71100,71500,71900,72200,72500,72900,73200,73500,73900,74400,75000,75500,76100,76700,77200,77700,78100,78400,78600,78700,79000,79300,79600,79900,80100,80400,80600,80800,80800,80800,80800,80900,81200,81500,82100,82700,83400,84100,84800,85700,86700,87500,87900,88100,88300,88400,88400,88200,87800,87300,86400,85200,83600,81700,79800,78100,76600,75500,74900,74500,74500,74600,74900,75800,77600,80400,83900,87500,90600,92900,94600,96000,97500,98900,100500,102200,104000,105800,107700,109400,111100,112400,113300,113600,113200,112500,111400,110200,108600,106900,105000,103300,101700,100700,100300,100600,101500,102900,104500,106300,108200,110000,111700,113300,114700,116000,117000,117500,117600,117400,117000,116600,116200,115600,115100,114600,114000,113600,113400,113400,113700,114300,114800,115500,116100,116500,116500,117000,118200,118900,119200,120000,120100,120000,120300,120300,119800,119900,120200,119700,119100,119300,119600,119100,119100,119500,119600,119400,119300,119200,119400,119800,120100,120100,120200,120800,121500,122000,122300,122800,123300,123300,123200,123400,123400,123400,123600,123600,123400,123200,123200,123500,123900,123800,123700,123700,124100,124700,124900,124700,124200,123500,123100,122800,122300,122200,122600,123000,123200,123100,122900,123400,124300,124900,125400,126200,126900,127900,128500,129000,130000,131300,132500,133300,133700,134200,134600,134100,134100,134700,135600,136600,137600,139200,140800,141800,143000,144400,145300,146700,148600,149700,150800,151400,150200,148400,148300,149800,151500,153400,154900,156800,158300
1242,Morris County,TX,Texas,"Morris County, Texas",,48,343,1699,78100,78300,78500,78700,78900,79100,79400,79700,80000,80500,81100,81700,82500,83300,84200,85200,86200,87200,88400,89500,90600,91900,93300,94600,95900,97300,98700,100000,101200,102400,103400,104400,105300,106200,107200,108100,108900,109700,110400,111100,111600,111900,112100,112300,112300,112500,112800,113000,113100,113200,113400,113500,113500,113400,113400,113200,113000,112800,112800,112800,112900,112900,112900,112900,112900,112800,112700,112500,112400,112500,112700,113000,113500,114000,114500,115100,115700,116200,116500,117400,118600,119300,119200,119000,118700,118400,118100,117900,118100,118500,119100,119700,120300,120900,121600,122300,122500,122300,121500,120400,119400,118200,117100,115800,114300,112500,110400,108000,105600,103200,101000,99000,97100,95500,94100,92700,91500,90700,90300,90300,90800,91900,93200,94700,96000,97300,98400,99400,100200,100700,101100,101400,101800,102100,102300,102500,102700,102800,102800,102900,103200,103400,103600,103800,104000,104000,103800,103500,103200,103000,102900,102700,102700,102500,102400,102200,102100,101900,101500,101300,101200,101100,101000,100800,100700,100700,100600,100400,100200,100000,99900,100000,100000,99400,99000,98700,98200,97700,97600,97400,97200,97400,97900,98200,98300,98200,97900,97700,97800,98100,98200,98100,97900,98000,98200,98200,98300,98900,99800,100200,100200,100400,100900,101500,101900,102400,102700,102800,103300,104200,104900,105300,106100,106900,107600,108300,109000,109800,110200,110500,110900,111300,112000,113000,113800,114400,115000,115600,116300,116800,117000,117700,118600,119000,119100,119700,121100,122400,123800,125200,126200,126600,127500,128000,127300,126400,126700,127400,127900,127900,127900,128700,129600,130300,131000,131700,131900,132100,132300,132100,131600,131400,131100,131000,130800,130600,130500,131200,133000,134600,134800,134700,135200
2384,Lawrence County,MS,Mississippi,"Lawrence County, Mississippi",,28,77,1700,95700,95700,95700,95700,95600,95500,95400,95300,95200,95200,95200,95100,94900,94700,94500,94200,93900,93500,93200,92900,92600,92400,92200,92000,91800,91600,91400,91200,91100,91000,91000,91000,91100,91400,91600,91900,92200,92500,92700,92800,93000,93200,93300,93400,93600,93900,94200,94400,94600,94700,94700,94700,94700,94600,94700,94700,94900,95100,95400,95800,96100,96300,96500,96700,96900,97000,97200,97400,97800,98200,98700,99200,99700,100100,100400,100700,100900,101100,101300,101500,101900,102200,102600,103100,103800,104800,105900,107000,108100,109000,109600,110000,110400,110900,111500,111900,112200,112500,112900,113400,114100,115100,116400,117900,119500,120500,121100,121100,121200,121900,123300,125200,127200,129300,131400,133300,135000,136600,138400,140500,142400,143800,144400,144300,144000,143600,143500,143500,143500,143800,144500,145200,145800,146200,146700,147400,148100,148500,148300,147700,146400,145200,144300,143600,142400,141400,140600,140100,139600,139200,138700,138400,138000,137800,138100,138300,137900,137300,136800,136300,136100,136000,136200,136800,138500,140000,140200,140400,141700,142500,142800,143000,143000,142900,142600,141900,141300,139900,137500,135300,134500,134200,134000,133900,133900,134000,134100,133600,132400,131600,131800,132000,131600,131300,131300,130800,130000,129000,128300,127700,126900,126600,126900,127400,127500,127600,127800,127500,127000,126800,126800,126900,127600,128700,129700,130300,131500,132700,133400,133700,133900,134600,135300,135400,135800,136900,137500,137300,137700,138400,139000,139600,140300,140100,140200,140900,141100,140600,140300,140300,140900,143400,146300,148200,150200,152000,152300,152500,152500,152000,151900,152200,153000,154100,154400,154200,154800,155400,156200,157100,158200,159100,159800,160600,157400,150300,144800,143500,142000,140600,140400,141900,142700
