Geography,County,State,Median Income,ACS Home Value,Zillow Home Value,Zillow Bottom Tier Home Value,Zillow Top Tier Home Value,Latitude,Longitude,Avg Temperature (F),Max Temperature (F),Min Temperature (F),Avg Percipitation (in.),Min Humidity (%),Max Humidity (%),Avg Wind (mph)
"Mason County, Texas",Mason County,Texas,57528,156400,,,,30.655609100000003,-99.2785583,37.99174977764487,45.738499531149856,30.24500002413988,0.02113172036456311,63.647501945495605,94.48249816894531,10.649248898004297
"Matagorda County, Texas",Matagorda County,Texas,59732,102200,141800.0,76600.0,230700.0,28.8204837,-95.9832577,51.530000498890885,55.58900046348572,47.47100053429604,0.24249370642534396,60.6800012588501,86.8799991607666,17.502220158159734
"Maverick County, Texas",Maverick County,Texas,53823,95100,134200.0,,199700.0,28.7410473,-100.3497895,45.17374986857176,52.27249973714353,38.075,0.15792749528809796,64.42249870300293,94.31500053405762,8.821262518292071
"Medina County, Texas",Medina County,Texas,76270,134400,,,,29.29878710000001,-99.0128926,44.127500008046624,50.48599999248982,37.76900002360344,0.11987363670285292,57.097500801086426,91.67000007629395,13.227940716551545
"Menard County, Texas",Menard County,Texas,50121,60800,,,,30.980242800000006,-99.8124935,35.36600014269352,43.556000566482545,27.175999718904496,0.008499999273949722,65.9650011062622,94.62750053405762,10.551051069619657
"Midland County, Texas",Midland County,Texas,107915,187400,255700.0,,416500.0,31.8781368,-101.9804613,32.76049999892712,40.37450006008148,25.146499937772752,0.022164406621550014,61.75749969482422,90.96500205993652,12.225065572801832
"Milam County, Texas",Milam County,Texas,57339,88500,89800.0,,173900.0,30.8092642,-96.9795011,43.17799994796515,49.70300004184246,36.65299985408783,0.08027657045154121,57.367499351501465,89.84749984741211,13.343461040205955
"Mills County, Texas",Mills County,Texas,59255,111200,,,,31.6137467,-98.5721016,35.937500308454034,44.10050036907196,27.77450024783611,0.07237416494080401,62.73750019073486,93.93499946594238,11.263248956133127
"Mitchell County, Texas",Mitchell County,Texas,67934,65700,70900.0,38800.0,119400.0,32.3360516,-100.8903099,30.724250036478047,38.502500128746036,22.94599994421005,0.026774732616004045,66.13499879837036,90.5999984741211,11.40721979828477
"Montague County, Texas",Montague County,Texas,62284,107100,103600.0,62200.0,,33.6460993,-97.6982272,34.14425010085106,42.41750015020371,25.87100005149841,0.024299151520794773,51.46249961853027,86.23250007629395,8.518892710080744
"Montgomery County, Texas",Montgomery County,Texas,105890,206400,242300.0,155400.0,434100.0,30.321348200000006,-95.4777811,48.132499903440475,53.39749987125397,42.86749993562698,0.1015899265844991,54.93000078201294,85.40999984741211,10.908637131495476
"Moore County, Texas",Moore County,Texas,64420,106400,122100.0,83800.0,213800.0,35.8446761,-101.8891721,23.63674958050251,35.226499658823016,12.046999502182008,0.019888274782285918,51.67500019073486,81.35250091552734,11.625364973187446
"Morris County, Texas",Morris County,Texas,56481,82300,76100.0,,135200.0,33.122847,-94.76915859999998,39.276500074565405,44.406499969959256,34.14650017917156,0.026025079836056928,60.42250061035156,87.26000022888184,8.344295037631989
"Motley County, Texas",Motley County,Texas,59622,57300,,,,34.128033200000004,-100.7097867,26.40425004586577,35.222000078856944,17.586500012874602,0.006604500877575612,57.10499954223633,85.88750076293945,9.773779426976443
"Nacogdoches County, Texas",Nacogdoches County,Texas,60466,117700,,,227400.0,31.6353071,-94.645035,43.52224994152785,48.654499888420105,38.38999999463558,0.09231241801240313,59.42500114440918,87.54999923706055,9.106088300092221
"Navarro County, Texas",Navarro County,Texas,60607,88900,98000.0,,211100.0,32.0991878,-96.4929797,41.31275021135807,48.398000347614285,34.22750007510185,0.024270002297529087,54.88000106811523,85.98999977111816,12.22799674379945
"Newton County, Texas",Newton County,Texas,52550,73300,103700.0,,183900.0,30.9359604,-93.6623239,46.4157500654459,52.713500308990476,40.11799982190132,0.15958920077193442,54.3299994468689,82.78750228881836,11.076342772137227
"Nolan County, Texas",Nolan County,Texas,60089,66100,74400.0,39900.0,141100.0,32.3818737,-100.3497895,30.713000060617922,38.52949999570846,22.896500125527385,0.04922773073038717,65.9300012588501,90.34250068664551,11.103884266295433
"Nueces County, Texas",Nueces County,Texas,72233,122400,148900.0,77300.0,,27.769335100000006,-97.4814163,50.46349978595973,54.922999811172495,46.003999760746964,0.06683903020315284,62.90250015258789,91.44499969482422,21.25962591395855
"Ochiltree County, Texas",Ochiltree County,Texas,70030,102400,108800.0,,196600.0,36.2921544,-100.8000051,23.337500268220897,35.37950042486191,11.295500111579894,0.0039544616143886505,48.547499656677246,79.4900016784668,10.33166790696621
"Oldham County, Texas",Oldham County,Texas,87830,87000,,,,35.4247226,-102.62162109999998,24.64925011694431,35.69000039696694,13.608499836921695,0.08927165229958813,53.8100004196167,84.6374988555908,11.500360610039234
"Orange County, Texas",Orange County,Texas,70985,104700,,65700.0,225900.0,30.1484033,-93.86553029999999,48.924499952793134,54.900499725341795,42.94850018024446,0.5720755569343492,52.492499828338616,80.75749969482422,13.872333940622806
"Palo Pinto County, Texas",Palo Pinto County,Texas,63807,88600,115200.0,67600.0,226800.0,32.7511956,-98.3104184,34.875499782338736,43.3129997253418,26.43799983933568,0.034174631665072105,55.832499504089355,89.82250022888184,10.392866234774589
"Panola County, Texas",Panola County,Texas,65899,97200,144000.0,81600.0,240200.0,32.1920035,-94.315422,41.54674983732402,46.52149993106722,36.57199974358082,0.0361778980165016,60.05250024795532,86.14250183105469,9.212184183663132
"Parker County, Texas",Parker County,Texas,92688,180900,276200.0,,,32.7415519,-97.87216,35.85199976637959,44.04199937880039,27.662000153958804,0.03658035960723096,54.03999900817871,88.70750045776367,11.189064223484992
"Parmer County, Texas",Parmer County,Texas,62811,86200,91800.0,60300.0,151200.0,34.4604292,-102.7135121,23.40499990880489,33.45349974036217,13.35650007724762,0.0024784591019622925,59.96249961853027,90.53750038146973,11.844249607440233
"Pecos County, Texas",Pecos County,Texas,60945,68600,,,172400.0,30.8253214,-102.62162109999998,35.81599978730083,43.26799955368042,28.36400002092123,0.10777372720204,57.18249893188477,93.2125015258789,11.910411219472886
"Polk County, Texas",Polk County,Texas,58762,84900,145200.0,79400.0,,30.7150882,-94.81059549999999,47.06149985194206,52.79899958372116,41.32400012016296,0.179964489354862,54.73500061035156,85.07999992370604,10.78370923425734
"Potter County, Texas",Potter County,Texas,60184,89000,,,,35.404373,-101.9804613,23.888750010728835,34.67749980688095,13.10000021457672,0.14291339033231962,56.255000591278076,83.87749862670898,11.266894520062209
"Presidio County, Texas",Presidio County,Texas,39330,50700,,,,29.948066600000004,-104.1001326,37.721749706566335,47.263999578356746,28.179499834775925,0.05570194735301762,48.109999179840095,88.8499984741211,12.656224506713151
"Rains County, Texas",Rains County,Texas,59094,114000,120500.0,73700.0,,32.900912899999994,-95.7721204,40.49375005364418,46.404499942064284,34.58300016522408,0.04387214075861954,58.89750099182129,86.46000099182129,9.835716947470905
"Randall County, Texas",Randall County,Texas,83751,157600,170100.0,,268300.0,34.9020377,-101.7979613,22.93699989914894,33.19699993133545,12.676999866962431,0.05027258959342176,59.62749862670898,86.62750053405762,10.93340248645544
"Reagan County, Texas",Reagan County,Texas,74514,88400,,,,31.290356899999995,-101.5248055,34.744999883323906,42.66499969959259,26.825000067055225,0.10650026047323632,61.117499828338616,93.11749839782715,11.515675925168992
"Real County, Texas",Real County,Texas,48822,105100,107600.0,63000.0,,29.8851459,-99.8124935,38.25274988412857,45.40999976396561,31.09550000429153,0.05894125358560893,63.80249977111816,95.18000030517578,10.915391997992993
"Red River County, Texas",Red River County,Texas,49246,65200,,,,33.607230200000004,-94.976654,37.59799986481666,42.975499886274335,32.220499843358986,0.001934382800511488,59.86249923706055,86.95249938964844,8.284014034080505
"Reeves County, Texas",Reeves County,Texas,61825,52900,,,,31.4307975,-103.7289167,34.80574989914894,43.303999841213226,26.307499957084648,0.015536306176598616,56.81500101089478,90.5625,11.178583927181961
"Refugio County, Texas",Refugio County,Texas,59816,80800,83200.0,,156700.0,28.3465339,-97.1359377,49.705250021256504,54.17150020599365,45.238999836519355,0.09937127450789053,59.972500801086426,89.74749946594238,19.487444382087
"Roberts County, Texas",Roberts County,Texas,92926,135700,,,,35.8540979,-100.8903099,24.611000069603325,36.234500139206645,12.9875,0.0013166154170130182,50.5875015258789,79.48250007629396,8.866637602663038
"Robertson County, Texas",Robertson County,Texas,60999,93900,99500.0,,203100.0,31.0080004,-96.4929797,43.425500127673146,49.97300007939339,36.878000175952906,0.037860217408871084,57.88750076293945,89.10999870300293,12.198061773323415
"Rockwall County, Texas",Rockwall County,Texas,113153,225400,282100.0,207100.0,429800.0,32.8721646,-96.365157,39.3169998884201,45.92299997210504,32.71099980473518,0.04698323335234575,56.70500183105469,84.86750030517578,11.389678771843913
"Runnels County, Texas",Runnels County,Texas,58033,76500,,31900.0,,31.8714508,-99.9912254,33.58849991671741,41.468000090122224,25.708999743312603,0.0502193235154227,65.92250061035156,91.88500022888184,11.068242618950606
"Rusk County, Texas",Rusk County,Texas,64855,111200,129100.0,72300.0,206400.0,32.1741887,-94.81059549999999,41.69300006330013,46.642999982833864,36.7430001437664,0.015448199247750713,60.36750030517578,88.20750045776367,9.173543965987564
"Sabine County, Texas",Sabine County,Texas,50109,92100,,55800.0,,31.2974233,-93.8248241,45.14674998819828,51.12950015664101,39.163999819755546,0.14897273516091775,56.16999959945679,83.81750011444092,10.735192714302539
"San Augustine County, Texas",San Augustine County,Texas,51499,81900,,,,31.4699363,-94.1513764,44.28499991819263,49.82449979186058,38.74550004452467,0.1391466794990179,57.77999973297119,85.22249984741211,9.988402370063069
"San Jacinto County, Texas",San Jacinto County,Texas,59344,95900,135400.0,80600.0,272500.0,30.5187687,-95.1432068,47.40350000858306,52.95649975538254,41.8505002617836,0.12339125614701295,54.63750076293945,85.54500007629396,10.33377818608612
"San Patricio County, Texas",San Patricio County,Texas,69426,105400,141500.0,,240200.0,27.9999695,-97.5247243,49.78174980916082,54.40549966096879,45.157999957352885,0.11477980322725193,61.60000133514404,91.27249908447266,19.548671909606462
"San Saba County, Texas",San Saba County,Texas,57260,97000,,,,31.238909000000003,-98.7481167,37.93775007640943,45.9860000981018,29.889500054717068,0.034169946012534494,61.94749927520752,93.97249984741212,10.961486075249912
"Schleicher County, Texas",Schleicher County,Texas,72128,72900,,,,30.9234947,-100.5296115,35.22200014591217,43.326500463485715,27.117499828338623,0.08855807088960813,63.54249954223633,94.4124984741211,10.111005156973599
"Scurry County, Texas",Scurry County,Texas,69376,89800,,,,32.6937844,-100.8903099,28.94675017595291,36.86900029182434,21.02450006008148,0.004726120923447797,66.12499809265137,90.2450008392334,10.974954208656552
"Shackelford County, Texas",Shackelford County,Texas,61444,78900,85500.0,56900.0,153400.0,32.824229700000004,-99.2785583,32.083250088244675,40.44200010299683,23.724500073492532,0.02208805459690845,59.429998874664314,89.17249870300293,9.694825274852516
"Shelby County, Texas",Shelby County,Texas,54382,73100,97400.0,60300.0,,31.8343021,-94.1513764,42.72800013152882,47.93000006973743,37.526000193320215,0.10774746009214656,59.14999866485596,85.60500144958495,9.30570259168148
"Sherman County, Texas",Sherman County,Texas,70742,86800,,,,36.2643429,-101.9804613,23.578250045329327,35.72599967867136,11.430500411987305,0.008562991586257155,48.527499198913574,81.26749992370604,10.864467301865815
"Smith County, Texas",Smith County,Texas,70687,144800,158900.0,90100.0,268900.0,32.3352505,-95.3102505,41.58500028029084,46.91300065070391,36.256999909877784,0.020350982823709802,59.707499504089355,88.46500015258789,10.537230006371738
"Somervell County, Texas",Somervell County,Texas,69868,172200,251700.0,,373900.0,32.2547696,-97.7416703,37.532750067859894,45.61250016093254,29.45299997478724,0.06120647501757765,55.429999351501465,89.03000068664551,11.049557003834844
"Starr County, Texas",Starr County,Texas,44105,67200,69500.0,,133800.0,26.6215167,-98.7481167,49.33850006088615,53.96900018453599,44.70799993723631,0.09910883425962268,72.77749919891356,95.47000122070312,15.449174071960455
"Stephens County, Texas",Stephens County,Texas,58554,73400,85600.0,,164100.0,32.7399935,-98.84001440000002,33.707749819755556,42.246499562263494,25.16900007724762,0.012084545464966241,58.29750061035156,90.12000274658205,7.630926162704826
"Sterling County, Texas",Sterling County,Texas,59794,66100,,,,31.78149299999999,-101.0711758,32.43425010219217,40.25300028324127,24.61549992114305,0.050014981076004,64.38999843597412,91.90500068664551,11.579335028629306
"Stonewall County, Texas",Stonewall County,Texas,62998,53700,,,,33.1114912,-100.1703257,29.66450005471707,37.64749971032143,21.6815003991127,0.013776983567110195,61.35499858856201,87.8125,10.472199183150533
"Sutton County, Texas",Sutton County,Texas,76636,95500,,,,30.5598827,-100.5296115,36.484250363707545,44.357000660896304,28.611500066518783,0.008995399231047144,63.11249923706055,95.12249946594238,8.242996106597781
"Swisher County, Texas",Swisher County,Texas,51707,70800,,,,34.55327570000001,-101.7979613,23.20024980902671,33.313999927043916,13.08649969100952,0.0504050978760081,60.504998683929436,88.26749992370605,10.019137399289608
"Tarrant County, Texas",Tarrant County,Texas,85483,158200,211200.0,141600.0,337800.0,32.7732044,-97.3516558,37.3640000410378,45.13549991846086,29.59250016361475,0.006073215815025991,50.95000076293945,85.98750114440918,12.822347929676774
"Taylor County, Texas",Taylor County,Texas,66409,112400,129900.0,71500.0,243400.0,32.2455088,-99.8124935,32.17099999785423,40.050500154495246,24.29149984121323,0.03317904988611777,65.3149995803833,90.94750022888184,10.985680902521613
"Terrell County, Texas",Terrell County,Texas,42063,66600,,,,30.234861100000003,-102.1632718,39.44075011909008,46.47199998497963,32.409500253200534,0.060149522747580474,54.597500324249275,92.88750267028809,11.356706164757016
"Terry County, Texas",Terry County,Texas,66043,68000,,,141100.0,33.090965399999995,-102.3463875,26.03750034868717,35.145500540733345,16.929500156641005,0.008938954923096605,61.50500106811523,92.72750091552734,10.941447073525193
"Throckmorton County, Texas",Throckmorton County,Texas,58924,68600,,,,33.1814565,-99.2785583,31.52074996335432,39.803000068664545,23.23849985804409,0.008793743987252394,55.96000099182129,87.27000045776367,9.821700286158325
"Titus County, Texas",Titus County,Texas,62320,96300,120400.0,,212400.0,33.2493126,-94.976654,39.10325004197657,44.338999980688094,33.867500103265044,0.015050475815619071,60.21250057220459,87.44499969482422,8.349113523288965
"Tom Green County, Texas",Tom Green County,Texas,70091,122600,144200.0,80700.0,253100.0,31.3839017,-100.439656,34.95424991846085,43.05649996995926,26.851999866962434,0.017707103526029062,64.14250040054321,92.98749923706056,12.255739135969876
"Travis County, Texas",Travis County,Texas,97908,275800,350300.0,231600.0,577800.0,30.2097015,-97.6982272,43.515500142425296,49.824500153958795,37.2065001308918,0.06619783191699681,55.26000022888184,90.3125,16.560554275443554
"Trinity County, Texas",Trinity County,Texas,47981,75300,,,191900.0,31.0687648,-95.1432068,45.71600006222725,51.26449975967408,40.16750036478042,0.08556009746911958,57.62750101089478,88.21750068664551,10.06793478313208
"Tyler County, Texas",Tyler County,Texas,58840,81500,101600.0,55300.0,182700.0,30.7324447,-94.315422,47.10200010836125,53.14550021886826,41.05849999785424,0.1650533024368324,53.972500801086426,83.35999965667725,11.146690909413099
"Upshur County, Texas",Upshur County,Texas,64582,111600,140200.0,,249500.0,32.7099747,-94.976654,40.56799984201789,45.74299976825714,35.39299991577864,0.015789042190303953,60.227500915527344,87.98249816894531,7.421004506434798
"Upton County, Texas",Upton County,Texas,66795,62900,,,,31.33848429999999,-101.9804613,34.902500262856485,42.7685006737709,27.036499851942057,0.04519074275268345,60.3025016784668,92.19250106811523,11.81069140614748
"Uvalde County, Texas",Uvalde County,Texas,53706,77800,116500.0,72200.0,215100.0,29.3342663,-99.8124935,42.0169998884201,48.82099978327752,35.212999993562704,0.11222458202538528,62.3100004196167,94.34000015258788,9.120518490646482
"Val Verde County, Texas",Val Verde County,Texas,61123,94500,119700.0,,220800.0,29.8687682,-101.1617356,40.878499928116796,48.1684998691082,33.588499987125395,0.046181132004955626,58.03750133514404,93.58499908447266,9.79307496939063
"Van Zandt County, Texas",Van Zandt County,Texas,66489,112600,133100.0,,212200.0,32.4936974,-95.8142885,41.22499994635582,47.16500002145767,35.284999871253966,0.04291666774299202,58.36250019073486,87.26249885559082,10.092844403331279
"Victoria County, Texas",Victoria County,Texas,75900,129100,,,,28.7712909,-97.0068393,48.79850044846535,53.49650052785874,44.10050036907196,0.057209948239129366,58.42000007629394,89.41750144958496,18.125830121203663
"Walker County, Texas",Walker County,Texas,54748,132200,182200.0,109100.0,273100.0,30.6815394,-95.6457951,46.20874986052513,51.835999965667725,40.58149975538254,0.05608602830274838,57.38500118255615,88.72000122070312,8.9710450362736
"Waller County, Texas",Waller County,Texas,75457,157600,,,,29.9751629,-96.0255738,47.97275002896786,53.023999905586244,42.921500152349466,0.13689625568277256,57.4000015258789,87.43499755859375,13.652221518518331
"Ward County, Texas",Ward County,Texas,74171,85600,103000.0,,193600.0,31.5395559,-103.1279039,34.69999991953373,42.88999980688095,26.510000032186515,0.05837431456160357,56.11500072479248,90.70750045776369,11.792827182904484
"Washington County, Texas",Washington County,Texas,72774,163400,186200.0,119300.0,300500.0,30.2352956,-96.365157,46.35950030684471,51.759500467777265,40.95950014591217,0.037777745934921926,59.007500648498535,88.90750122070312,11.166227049446702
"Webb County, Texas",Webb County,Texas,56802,115500,142000.0,92200.0,220500.0,27.8174487,-99.0128926,48.080750221014036,53.02400044202805,43.1375,0.25570395637274257,66.53999996185303,94.15500068664551,12.967131563786271
"Wharton County, Texas",Wharton County,Texas,69419,115700,135400.0,69800.0,237200.0,29.36909319999999,-96.1526985,49.18324975967407,53.86549953222275,44.5009999871254,0.15764858749673125,58.12250137329102,87.56499862670898,14.866866233587267
"Wheeler County, Texas",Wheeler County,Texas,64306,86500,,,,35.38308929999999,-100.3497895,24.8787501193583,35.26249995976686,14.495000278949735,3.419527518159644e-05,52.71250057220459,81.09749984741211,9.606330150464775
"Wichita County, Texas",Wichita County,Texas,60145,93200,91500.0,44600.0,175200.0,33.9309651,-98.7481167,32.389249762892725,40.31149979829788,24.466999727487565,0.005400233432709232,50.35249900817871,84.5550022125244,10.671566410517693
"Wilbarger County, Texas",Wilbarger County,Texas,54856,69900,64900.0,,123300.0,34.0688089,-99.2785583,30.93575000911951,38.966000008583066,22.90550000965595,0.13693149634233612,50.702500820159905,83.80499839782716,9.81267770876527
"Willacy County, Texas",Willacy County,Texas,43572,49100,,,,26.4948223,-97.6982272,52.375999772548674,57.658999991416934,47.09299955368042,0.102837127963389,75.21250057220459,95.3799991607666,19.254281089113952
"Williamson County, Texas",Williamson County,Texas,97365,227100,276100.0,209600.0,400700.0,30.7591685,-97.6982272,40.83800006690435,47.97950012981892,33.69650000398978,0.059482482239956,55.14500045776367,91.36999893188477,13.587003163819315
"Wilson County, Texas",Wilson County,Texas,85668,170600,272100.0,139700.0,395200.0,29.2683783,-98.0465185,46.19524994045496,51.94399988949298,40.44649999141693,0.16097043501579855,54.97499942779541,89.1825008392334,15.164590621095893
"Winkler County, Texas",Winkler County,Texas,68171,58200,,,,31.76846,-103.0817903,33.367999982833865,41.74700014591217,24.98899981975556,0.06276077759547496,56.4325008392334,90.47249984741212,11.996531167361738
"Wise County, Texas",Wise County,Texas,75978,141700,218000.0,136700.0,366700.0,33.2895861,-97.6982272,35.49425007738173,43.754000055789945,27.234500098973516,0.05523273032011949,51.13749885559082,86.5674991607666,9.873591839385627
"Wood County, Texas",Wood County,Texas,64646,117000,,,,32.8296216,-95.35208759999999,40.94375009387731,46.44950030148029,35.43799988627434,0.03258382769550865,59.5,87.63249969482422,8.40712321598053
"Yoakum County, Texas",Yoakum County,Texas,72904,81900,102900.0,72100.0,164800.0,33.211470299999995,-102.8975098,25.60999995842576,34.992499989271174,16.227499927580357,0.01384764543081832,60.75749969482422,93.31500053405762,10.852825283724073
"Young County, Texas",Young County,Texas,64899,87500,98800.0,44800.0,191600.0,33.2200087,-98.7481167,33.29824994206429,41.737999939918524,24.858499944210052,0.028966790813160694,53.67749977111816,87.90750122070312,9.131256917728782
"Zapata County, Texas",Zapata County,Texas,54139,60700,,55900.0,180700.0,26.9730763,-99.1013498,49.62200001180172,54.14000002145767,45.104000002145774,0.0752716505621362,72.42000007629396,95.84249877929688,11.719367509748936
"Zavala County, Texas",Zavala County,Texas,39099,39900,,,,28.8801264,-99.72326729999999,44.775500177964574,51.224000220745815,38.32700013518333,0.20782350789843584,62.41249942779541,94.01500129699707,9.772315908123849
"Beaver County, Utah",Beaver County,Utah,58527,147300,,,,38.3266376,-113.287085,17.38624977469444,30.294499909877782,4.477999639511109,0.0,54.92500019073486,84.47999954223633,14.297349535319212
"Box Elder County, Utah",Box Elder County,Utah,69377,179600,233900.0,183700.0,332200.0,41.538008700000006,-113.1918021,15.809000366926194,22.9505002617836,8.667500472068784,0.003444881831097791,62.13000011444092,88.6299991607666,6.438349295952919
"Cache County, Utah",Cache County,Utah,69428,202400,260900.0,199600.0,362400.0,41.7560026,-111.76146609999998,13.903250145912173,22.631000137329107,5.175500154495238,0.0,60.18000030517578,85.375,3.5944343016481404
"Carbon County, Utah",Carbon County,Utah,57980,129900,,116100.0,278800.0,39.64798070000001,-110.6168921,18.774499925971032,29.40350016951561,8.14549968242645,0.0,51.937500953674316,87.17000198364258,10.597860873128175
"Daggett County, Utah",Daggett County,Utah,76164,202900,,,,40.9053845,-109.5211063,10.309999763965608,21.77149999141693,-1.1515004634857178,0.0,53.30000114440918,83.73250198364258,6.803475216559173
"Davis County, Utah",Davis County,Utah,91112,246500,337300.0,254300.0,470400.0,40.9628845,-112.0953297,18.26375022530556,26.48300000429153,10.044500446319578,0.0,56.19749927520752,87.28250122070312,8.606601642247439
"Duchesne County, Utah",Duchesne County,Utah,70418,178100,216100.0,162800.0,,40.2172448,-110.5215459,16.524500033259393,27.0950001180172,5.953999948501585,0.007499999652697345,51.40749931335449,85.48499870300294,7.425038866516949
"Emery County, Utah",Emery County,Utah,61529,136200,,,,39.0738385,-110.7122465,20.745499789714813,31.4689998626709,10.021999716758726,0.003690944881889764,51.92000102996826,88.44500160217285,8.341124269005059
"Garfield County, Utah",Garfield County,Utah,63470,166300,172900.0,128700.0,278400.0,37.8400344,-111.2845025,22.592750120162957,32.742500042915346,12.443000197410585,0.051499994720999656,51.0774998664856,88.125,10.227064341962937
"Grand County, Utah",Grand County,Utah,60269,230900,,,,39.0086287,-109.56133429999998,20.072750136256214,29.86249994635582,10.283000326156614,0.0,52.75250053405762,86.84749794006348,5.782201988182067
"Iron County, Utah",Iron County,Utah,58750,183100,232500.0,168200.0,338000.0,37.7854715,-113.1918021,21.137000381946567,33.66500012874603,8.609000635147094,0.007261975895701431,49.12750053405762,82.75499916076659,10.535166960117818
"Juab County, Utah",Juab County,Utah,66388,175800,207400.0,,349100.0,39.7108104,-112.7152125,17.2490001603961,28.836499986052512,5.661500334739685,0.0,57.875000953674316,88.45500183105469,8.96877739204407
"Kane County, Utah",Kane County,Utah,62823,190200,243300.0,162400.0,,37.293251,-112.42914640000002,22.055000096559525,34.042999875545505,10.067000317573548,0.08666666004601427,48.34999942779541,85.29999923706055,11.762942945259809
"Millard County, Utah",Millard County,Utah,68848,150300,,,,39.0611744,-113.1918021,17.982500010728835,30.83450003862381,5.130499982833861,0.004999999572911601,57.55749988555908,86.07499885559082,10.739341806582805
"Morgan County, Utah",Morgan County,Utah,104471,311000,431300.0,319000.0,,41.0576176,-111.61837549999998,15.383750075101853,24.516500055789948,6.251000094413757,0.0024999997864558004,55.272499084472656,86.03499794006348,8.437321050522327
"Piute County, Utah",Piute County,Utah,52082,143800,,,,38.3997408,-112.1430215,17.19049977362156,29.700499993562694,4.68049955368042,0.020833331651574985,56.24250030517578,89.30500030517578,11.49199069285512
"Rich County, Utah",Rich County,Utah,72456,160400,,,,41.56297070000001,-111.18911509999998,10.541750347614288,20.453000283241273,0.6305004119873026,0.0074611717145743345,57.19499969482422,85.07749938964844,8.294594062730074
"Salt Lake County, Utah",Salt Lake County,Utah,88315,260700,362600.0,272100.0,523600.0,40.644188,-111.9522491,17.6472499281168,27.06799982190132,8.226500034332275,0.0048234433991702534,55.0575008392334,87.89999961853027,7.029083784282207
"San Juan County, Utah",San Juan County,Utah,57154,136600,205000.0,132200.0,293900.0,37.4634157,-109.7591675,26.33674974143505,33.89449990987778,18.778999572992326,0.07221904326611618,53.01499938964844,83.26499748229979,7.802128835411966
"Sanpete County, Utah",Sanpete County,Utah,60372,169400,229000.0,157200.0,,39.3090085,-111.57067859999998,12.800750339031216,24.800000214576716,0.8015004634857164,0.0037499996796837,56.21749877929688,90.78499794006348,8.858958745307921
"Sevier County, Utah",Sevier County,Utah,60945,152800,208300.0,147800.0,320600.0,38.7333524,-111.6660725,7.785500133037566,19.755500197410587,-4.184499931335451,0.04249999842305822,57.74999952316284,92.35500144958496,9.883647339891793
"Summit County, Utah",Summit County,Utah,141042,558300,696900.0,347000.0,1460600.0,40.8297566,-110.99835149999998,7.508749914169312,17.779999828338624,-2.762500000000003,0.007499999652697345,54.410000801086426,86.64999961853027,7.805540901651383
"Tooele County, Utah",Tooele County,Utah,76390,196300,272500.0,205100.0,,40.507092,-113.0011989,17.444749987125398,25.96550006866455,8.923999905586243,0.0024999997864558004,57.1924991607666,88.41000175476074,7.235532341583371
"Uintah County, Utah",Uintah County,Utah,78987,194800,269000.0,,356700.0,40.1069499,-109.3783206,15.370250195264815,26.41549996137619,4.325000429153441,0.0,52.47500038146973,84.30500030517578,5.26185387008369
"Utah County, Utah",Utah County,Utah,84061,256900,347800.0,260300.0,496700.0,40.0966287,-111.57067859999998,16.416500256955622,27.679999801516534,5.1530007123947135,0.0,53.707499504089355,88.41499900817871,6.882329903000593
"Wasatch County, Utah",Wasatch County,Utah,93823,357300,437100.0,296900.0,651200.0,40.3629418,-110.99835149999998,10.017499828338623,20.7814998626709,-0.7465002059936552,0.011666665865680366,53.53000068664551,87.4474983215332,6.893316794291139
"Washington County, Utah",Washington County,Utah,72476,240300,308500.0,214600.0,463900.0,37.3224877,-113.4776098,26.49649996459484,38.50250007510185,14.49049985408783,0.014156200519696937,40.23750066757202,78.69500064849855,10.448692782400547
"Wayne County, Utah",Wayne County,Utah,56637,175800,,,,38.3337024,-110.8076084,24.779750180244445,34.560500025749214,14.999000334739685,0.020674124184086567,50.53750038146973,88.11750221252441,7.318352455455662
"Weber County, Utah",Weber County,Utah,73527,183100,267700.0,197800.0,411000.0,41.2602635,-111.9522491,17.228749924898146,25.28150018453598,9.175999665260315,0.004999999572911601,56.984999656677246,86.02750015258789,8.27775676265955
"Addison County, Vermont",Addison County,Vermont,76445,237000,240300.0,167300.0,337100.0,44.1197293,-73.164338,17.460499744117254,24.96199963092804,9.95899985730648,0.05713147793229171,52.79499912261963,88.2549991607666,7.4756936319816125
"Bennington County, Vermont",Bennington County,Vermont,73118,208600,179300.0,125600.0,310000.0,43.0278745,-73.13496049999998,18.565249736607075,26.573000025749213,10.557499447464943,0.03544419065235168,49.13499927520752,86.58500099182129,9.364815206793546
"Caledonia County, Vermont",Caledonia County,Vermont,62258,164500,,,,44.55051,-72.04819069999998,13.853749924898144,21.92450006008148,5.782999789714812,0.03282573132768391,55.57250118255615,89.83000183105469,9.48164538415432
"Chittenden County, Vermont",Chittenden County,Vermont,88995,280000,323000.0,248900.0,480600.0,44.3959289,-72.9962431,17.028499794006347,24.327499914169305,9.729499673843383,0.07506521602021897,53.61249923706055,88.74749946594238,8.629687080495954
"Essex County, Vermont",Essex County,Vermont,50857,128900,,,,44.7682631,-71.74361549999998,11.952500128746033,20.079499781131748,3.8255004763603218,0.034582431274136224,58.99499988555908,90.54749870300293,13.146430189721587
